time_sec,mid_db,band_db,flatness,mod,flux,spike_db,score
0.0,-45.93253707885742,-51.25307846069336,0.6790534853935242,0.0,0.0,7.771151542663574,1.0
0.02133333310484886,-40.682064056396484,-48.63563919067383,0.6361578702926636,0.44878846406936646,0.5859405994415283,9.774287223815918,1.4985198974609375
0.04266666620969772,-16.85089874267578,-40.547393798828125,0.54437655210495,0.8482820391654968,0.9007826447486877,9.306197166442871,1.6179944276809692
0.06400000303983688,2.3586623668670654,-30.314117431640625,0.3997626304626465,1.4087773561477661,1.1172094345092773,13.348268508911133,1.3968467712402344
0.08533333241939545,8.146401405334473,-25.691743850708008,0.29807645082473755,1.3716720342636108,0.5142652988433838,15.921957015991211,1.600000023841858
0.1066666692495346,9.483845710754395,-25.67339515686035,0.2154558151960373,0.9625588059425354,0.48703762888908386,19.14739227294922,1.600000023841858
0.12800000607967377,9.70728874206543,-26.6664981842041,0.17190976440906525,0.6713675260543823,0.6245255470275879,19.043607711791992,1.600000023841858
0.14933332800865173,8.280789375305176,-30.801681518554688,0.21984250843524933,0.4493815302848816,0.5874260067939758,17.850662231445312,1.0973888635635376
0.1706666648387909,5.334490776062012,-35.503509521484375,0.3141156733036041,0.4031851887702942,0.6556256413459778,13.9404935836792,0.7975831031799316
0.19200000166893005,-0.22036735713481903,-38.726585388183594,0.35660699009895325,0.4680488407611847,0.5834434628486633,11.922685623168945,0.8389325141906738
0.2133333384990692,-8.144502639770508,-39.95249557495117,0.40985748171806335,0.5077632069587708,0.6660089492797852,15.269396781921387,1.2617130279541016
0.23466666042804718,-12.932608604431152,-39.00482940673828,0.4956369996070862,0.45949897170066833,0.5817175507545471,13.652345657348633,1.3079028129577637
0.25600001215934753,-14.443142890930176,-40.61422348022461,0.6073369383811951,0.37690845131874084,0.4574413001537323,8.660869598388672,1.0770713090896606
0.2773333191871643,-14.736281394958496,-41.417808532714844,0.7062990665435791,0.329089879989624,0.4214908182621002,8.06535530090332,1.1230500936508179
0.29866665601730347,-15.92056655883789,-41.25180435180664,0.6694955825805664,0.31914642453193665,0.40434062480926514,7.870646953582764,1.092106819152832
0.3199999928474426,-18.30389976501465,-41.520050048828125,0.6910679936408997,0.3291274905204773,0.4278629422187805,8.550080299377441,1.1383540630340576
0.3413333296775818,-17.987855911254883,-41.41621780395508,0.694364070892334,0.3140268921852112,0.41020435094833374,8.290740013122559,1.0761752128601074
0.36266666650772095,-18.433231353759766,-41.026084899902344,0.6285727024078369,0.3433127999305725,0.46643587946891785,10.305862426757812,1.183830738067627
0.3840000033378601,-19.082746505737305,-41.09927749633789,0.663506269454956,0.2877095341682434,0.38451188802719116,9.818078994750977,1.1100798845291138
0.40533334016799927,-19.28257942199707,-41.12302780151367,0.7081179618835449,0.27391108870506287,0.38738587498664856,7.553963661193848,1.0
0.4266666769981384,-20.16353988647461,-40.741973876953125,0.6619769334793091,0.2860533595085144,0.4012157917022705,8.912647247314453,1.0322651863098145
0.4480000138282776,-21.847745895385742,-40.684539794921875,0.665759265422821,0.30274486541748047,0.4102197289466858,8.006847381591797,1.0410664081573486
0.46933332085609436,-22.037057876586914,-40.427364349365234,0.6415345072746277,0.32375186681747437,0.4669315814971924,8.558537483215332,1.0330828428268433
0.4906666576862335,-22.596776962280273,-40.19274139404297,0.6179296374320984,0.31749865412712097,0.42304494976997375,9.255414009094238,0.9796184301376343
0.5120000243186951,-24.04020118713379,-40.19589614868164,0.6136952638626099,0.32068055868148804,0.46287116408348083,8.531033515930176,0.91585773229599
0.5333333611488342,-24.46623420715332,-40.41694259643555,0.6408718824386597,0.296750009059906,0.5016345381736755,9.227706909179688,0.9997718930244446
0.5546666383743286,-23.94232749938965,-40.226680755615234,0.6303963661193848,0.23971307277679443,0.3996012210845947,9.148160934448242,0.9313432574272156
0.5759999752044678,4.706434726715088,-40.11533737182617,0.6236144304275513,0.2747604250907898,0.40165069699287415,10.476285934448242,1.0112895965576172
